,budget,Action,Adventure,Crime,Science Fiction,Thriller,Animation,Fantasy,Family,Drama,Comedy,Mystery,Western,Romance,History,Horror,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,,release_year,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,query,trailer_id,youtube_link,release_date,views 1 month before,likes,dislikes,minutes,seconds,duration
105,8500000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.duffmovie.com/,272693,"[{""id"": 6270, ""name"": ""high school""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15402, ""name"": ""popularity""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 155722, ""name"": ""teen comedy""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 222174, ""name"": ""girl next door""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‚ÄòDUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the help of a charming jock and her favorite teacher. Together they'll face the school's mean girl and remind everyone that we are all someone's DUFF‚Ä¶ and that's totally fine.",40.28709,"[{""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""CBS Films"", ""id"": 5490}, {""name"": ""Vast Entertainment"", ""id"": 42119}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,43528634,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","You either know one, you have one, or you are one.",The DUFF,6.8,1322,The DUFF 2015 trailer,ci7eKlNRiuw,https://www.youtube.com/watch?v=ci7eKlNRiuw,2/20/2015,4380531,29794,923,1,35,95
106,8000000,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.anomalisa.com/,291270,"[{""id"": 572, ""name"": ""sex""}, {""id"": 894, ""name"": ""depression""}, {""id"": 181324, ""name"": ""existentialism""}]",en,Anomalisa,A man crippled by the mundanity of his life experiences something out of the ordinary.,21.024346,"[{""name"": ""Starburns Industries"", ""id"": 32542}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,5659286,90,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",,Anomalisa,7,459,Anomalisa 2015 trailer,WQkHA3fHk_0,https://www.youtube.com/watch?v=WQkHA3fHk_0,12/30/2015,43918,219,14,2,1,121
107,700000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.youaredope.com/,308639,"[{""id"": 387, ""name"": ""california""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 2463, ""name"": ""harvard university""}, {""id"": 5800, ""name"": ""geek""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33910, ""name"": ""high school student""}]",en,Dope,"Malcolm is carefully surviving life in a tough neighborhood in Los Angeles while juggling college applications, academic interviews, and the SAT. A chance invitation to an underground party leads him into an adventure that could allow him to go from being a geek, to being dope, to ultimately being himself.",29.761163,"[{""name"": ""Forest Whitaker's Significant Productions"", ""id"": 14638}, {""name"": ""Revolt Films"", ""id"": 15495}, {""name"": ""IamOTHER Entertainment"", ""id"": 58445}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,17986781,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",It's hard out here for a geek.,Dope,7.2,691,Dope 2015 trailer,3ViVPRWRRmk,https://www.youtube.com/watch?v=3ViVPRWRRmk,6/19/2015,343449,5536,125,2,24,144
108,7000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.freeheld.movie/,306745,"[{""id"": 586, ""name"": ""new jersey""}, {""id"": 6090, ""name"": ""equality""}, {""id"": 9833, ""name"": ""lesbian relationship""}, {""id"": 10163, ""name"": ""cancer""}]",en,Freeheld,New Jersey car mechanic Stacie Andree and her police detective girlfriend Laurel Hester both battle to secure Hester's pension benefits after she was diagnosed with a terminal illness.,8.184588,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Endgame Entertainment"", ""id"": 1205}, {""name"": ""High Frequency Entertainment"", ""id"": 52053}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,573335,103,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A true story of love and injustice.,Freeheld,7.1,164,Freeheld 2015 trailer,blk27Jj9UE8,https://www.youtube.com/watch?v=blk27Jj9UE8,10/2/2015,276083,2748,72,3,7,187
109,3300000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",https://www.facebook.com/thelazaruseffect,243940,"[{""id"": 321, ""name"": ""terror""}, {""id"": 1706, ""name"": ""experiment""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 9853, ""name"": ""paranormal""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 34079, ""name"": ""death""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 169816, ""name"": ""researcher""}, {""id"": 178646, ""name"": ""possesion""}]",en,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",20.304235,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Chapter One Films"", ""id"": 55265}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,64110728,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Evil will rise.,The Lazarus Effect,5.1,505,The Lazarus Effect 2015 trailer,1Ks6JqLzVTA,https://www.youtube.com/watch?v=1Ks6JqLzVTA,1/29/2015,17319,1081,76,2,14,134
110,5000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,192141,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 5721, ""name"": ""engineer""}, {""id"": 9610, ""name"": ""coup""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 11196, ""name"": ""rebellion""}, {""id"": 13129, ""name"": ""execution""}, {""id"": 14638, ""name"": ""american""}, {""id"": 18035, ""name"": ""family""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 185815, ""name"": ""u.s. embassy""}, {""id"": 197619, ""name"": ""foreign""}]",en,No Escape,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",38.006982,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Living Films"", ""id"": 2877}, {""name"": ""Brothers Dowdle Productions"", ""id"": 66930}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,54418872,103,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",No rescue. No refuge.,No Escape,6.7,777,No Escape 2015 trailer,DOjj07EuO50,https://www.youtube.com/watch?v=DOjj07EuO50,8/26/2015,1190726,5155,270,2,14,134
111,5000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",,343795,"[{""id"": 11612, ""name"": ""hospital""}, {""id"": 14765, ""name"": ""church""}]",en,90 Minutes in Heaven,"A man involved in a horrific car crash is pronounced dead, only to come back to life an hour and a half later, claiming to have seen Heaven.",3.943706,"[{""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Giving Films"", ""id"": 68117}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,4842699,121,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Hope lives,90 Minutes in Heaven,5.4,40,90 Minutes in Heaven 2015 trailer,r2evZhYgPTM,https://www.youtube.com/watch?v=r2evZhYgPTM,9/11/2015,51020,217,54,1,3,63
112,5000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.stayinyourroom.com/,298312,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 904, ""name"": ""pennsylvania""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 9229, ""name"": ""grandparents""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 160841, ""name"": ""oven""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 172664, ""name"": ""hide and seek""}, {""id"": 200283, ""name"": ""diaper""}]",en,The Visit,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",38.94708,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,98450062,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",No one loves you like your grandparents.,The Visit,6,1360,The Visit 2015 trailer,YfQnRjkuvaY,https://www.youtube.com/watch?v=YfQnRjkuvaY,9/10/2015,2243681,7331,1295,2,40,160
113,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}]",http://www.maggiethefilm.com/,287424,"[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 12377, ""name"": ""zombie""}]",en,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",40.016306,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""Sly Predator"", ""id"": 52924}, {""name"": ""Matt Baer Films"", ""id"": 52925}, {""name"": ""Gold Star Films"", ""id"": 68506}, {""name"": ""Lotus Entertainment (I)"", ""id"": 74208}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,187112,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Don't Get Bitten,Maggie,5.2,593,Maggie 2015 trailer,AQ5Vz8qE8R8,https://www.youtube.com/watch?v=AQ5Vz8qE8R8,5/8/2015,1416740,8267,201,2,7,127
114,4000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[{""id"": 53, ""name"": ""Thriller""}]",http://www.theboynextdoorfilm.com/,241251,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 293, ""name"": ""female nudity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 3979, ""name"": ""hidden camera""}, {""id"": 4513, ""name"": ""blind date""}, {""id"": 4959, ""name"": ""death of a friend""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 11510, ""name"": ""unfaithfulness""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 12974, ""name"": ""principal""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18049, ""name"": ""sex scene""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 41019, ""name"": ""car explosion""}, {""id"": 41525, ""name"": ""high school teacher""}, {""id"": 155532, ""name"": ""fatal attraction""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 157799, ""name"": ""older woman younger man relationship""}, {""id"": 158024, ""name"": ""critically bashed""}, {""id"": 162085, ""name"": ""loss of friend""}, {""id"": 172382, ""name"": ""woman in jeopardy""}, {""id"": 186055, ""name"": ""crying woman""}, {""id"": 188294, ""name"": ""damsel in distress""}, {""id"": 207767, ""name"": ""erotic thriller""}, {""id"": 215938, ""name"": ""muscular""}]",en,The Boy Next Door,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",24.161735,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Nuyorican Productions"", ""id"": 1620}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Smart Entertainment"", ""id"": 44783}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,52425855,91,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A Moment She Couldn't Resist. An Obsession He Can't Control.,The Boy Next Door,4.1,1022,The Boy Next Door 2015 trailer,Z_qN59GYZsc,https://www.youtube.com/watch?v=Z_qN59GYZsc,1/23/2015,2878393,10337,548,2,31,151
115,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",,223485,"[{""id"": 657, ""name"": ""fire""}, {""id"": 801, ""name"": ""bounty hunter""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 2284, ""name"": ""horseback riding""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3623, ""name"": ""cabin""}, {""id"": 9454, ""name"": ""frontier""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 9897, ""name"": ""rifle""}, {""id"": 10048, ""name"": ""unrequited love""}, {""id"": 10201, ""name"": ""death of father""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11112, ""name"": ""search""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 14540, ""name"": ""death by accident""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 15111, ""name"": ""drinking""}, {""id"": 15290, ""name"": ""pursuit""}, {""id"": 157471, ""name"": ""shot through a wall""}, {""id"": 158145, ""name"": ""flaming arrow""}, {""id"": 160840, ""name"": ""dream sequence""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 222133, ""name"": ""shot in the heart""}]",en,Slow West,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated.",14.936661,"[{""name"": ""The New Zealand Film Commission"", ""id"": 7714}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""See Saw Films"", ""id"": 14631}, {""name"": ""A24"", ""id"": 41077}, {""name"": ""DMC Films"", ""id"": 58085}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",,2015,229094,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",Wanted Dead or Dead,Slow West,6.6,367,Slow West 2015 trailer,pFfsTsdJfF8,https://www.youtube.com/watch?v=pFfsTsdJfF8,4/16/2015,152566,2277,51,2,26,146
116,3000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",,234212,"[{""id"": 703, ""name"": ""detective""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10414, ""name"": ""trance""}, {""id"": 10561, ""name"": ""video camera""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 163186, ""name"": ""seance""}, {""id"": 177648, ""name"": ""infra red""}, {""id"": 184402, ""name"": ""missing""}]",en,Demonic,A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,12.564554,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""First Point Entertainment"", ""id"": 7424}, {""name"": ""IM Global"", ""id"": 7437}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,3387000,83,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Every House Has It's Secrets,Demonic,4.9,148,Demonic 2015 trailer,vjH1A-2_Am0,https://www.youtube.com/watch?v=vjH1A-2_Am0,2/12/2015,126124,120,14,2,24,144
117,2000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,270303,"[{""id"": 3713, ""name"": ""chase""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 10873, ""name"": ""school""}, {""id"": 206298, ""name"": ""young adult""}, {""id"": 209141, ""name"": ""followed""}]",en,It Follows,"For 19-year-old Jay, fall should be about school, boys and weekends out at the lake. But a seemingly innocent physical encounter turns sour and gives her the inescapable sense that someone, or something, is following her. Faced with this burden, Jay and her teenage friends must find a way to escape the horror that seems to be only a few steps behind.",100.876794,"[{""name"": ""Northern Lights Films"", ""id"": 8714}, {""name"": ""Animal Kingdom"", ""id"": 26995}, {""name"": ""Two Flints"", ""id"": 52739}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,14674076,100,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","It doesn't think, it doesn't feel, it doesn't give up",It Follows,6.6,1832,It Follows 2015 trailer,HkZYbOH0ujw,https://www.youtube.com/watch?v=HkZYbOH0ujw,2/4/2015,83448,382,22,2,11,131
118,6000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,301351,"[{""id"": 186117, ""name"": ""dj""}]",en,We Are Your Friends,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",28.819424,"[{""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",,2015,11122090,96,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",The world is yours.,We Are Your Friends,6.3,658,We Are Your Friends 2015 trailer,gZzAeYWXFpk,https://www.youtube.com/watch?v=gZzAeYWXFpk,8/26/2015,6339131,33102,5363,3,15,195
119,2000000,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,331190,"[{""id"": 1562, ""name"": ""hostage""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18179, ""name"": ""drug addict""}, {""id"": 155936, ""name"": ""recovering drug addict""}, {""id"": 170219, ""name"": ""auto theft""}, {""id"": 185722, ""name"": ""based on true events""}]",en,Captive,"Based on a miraculous true story that drew the attention of the entire nation, is the dramatic, thrilling, and spiritual journey of Ashley Smith and Brian Nichols. After being taken hostage by Brian in her own apartment, Ashley turns to Rick Warren‚Äôs inspirational book, The Purpose Driven Life, for guidance. In reading from the book, Ashley not only finds purpose in her own life, but helps Brian find a more peaceful resolution to a harrowing situation.",6.728882,"[{""name"": ""Itaca Films"", ""id"": 16322}, {""name"": ""BN Films"", ""id"": 30531}, {""name"": ""Brightside Entertainment"", ""id"": 56735}, {""name"": ""1019 Entertainment"", ""id"": 56736}, {""name"": ""Yoruba Saxon Productions"", ""id"": 65927}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,2801508,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Faith. Redemption. Survival.,Captive,5.6,92,Captive 2015 trailer,6IKJFYegRJk,https://www.youtube.com/watch?v=6IKJFYegRJk,9/17/2015,478615,3870,360,2,24,144
120,2000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,250124,"[{""id"": 1228, ""name"": ""1970s""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she‚Äôs sleeping with her mother‚Äôs boyfriend.",18.224326,"[{""name"": ""Caviar Films"", ""id"": 2699}, {""name"": ""Cold Iron Pictures"", ""id"": 3916}, {""name"": ""Archer Gray"", ""id"": 41640}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,1477002,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Some things are best kept secret.,The Diary of a Teenage Girl,6.8,279,The Diary of a Teenage Girl 2015 trailer,M9LNsSjnqBM,https://www.youtube.com/watch?v=M9LNsSjnqBM,8/7/2015,365879,2913,439,1,48,108
121,13500000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"[{""id"": 18, ""name"": ""Drama""}]",https://twitter.com/Stonewall_Movie,273899,"[{""id"": 173510, ""name"": ""stonewall riot""}]",en,Stonewall,"""Stonewall"" is a drama about a young man in New York caught up during the 1969 Stonewall Riots, a pivotal event widely considered the starting point for the modern gay civil rights movement.",5.16023,"[{""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,187674,129,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Where Pride Began,Stonewall,5.2,32,Stonewall 2015 trailer,LGEJmPwB4yI,https://www.youtube.com/watch?v=LGEJmPwB4yI,9/18/2015,170034,1916,3691,2,22,142
122,1000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,277685,"[{""id"": 6104, ""name"": ""computer""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18046, ""name"": ""internet chat""}, {""id"": 33740, ""name"": ""humiliation""}, {""id"": 34079, ""name"": ""death""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 41411, ""name"": ""vengeful ghost""}, {""id"": 159472, ""name"": ""computer screen""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 210112, ""name"": ""skype""}, {""id"": 220831, ""name"": ""facebook""}, {""id"": 222333, ""name"": ""blender""}]",en,Unfriended,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.",41.972329,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Blumhouse Productions"", ""id"": 3172}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,62882090,82,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","Online, your memories last forever. But so do your mistakes.",Unfriended,5.5,1047,Unfriended 2015 trailer,JQfjW0DLDr0,https://www.youtube.com/watch?v=JQfjW0DLDr0,4/17/2015,2361743,18601,1048,2,30,150
123,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,253626,"[{""id"": 3203, ""name"": ""pilot""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 11930, ""name"": ""drone""}, {""id"": 185454, ""name"": ""u.s. military""}, {""id"": 212912, ""name"": ""air force base""}, {""id"": 226645, ""name"": ""combat drone""}]",en,Good Kill,"In the shadowy world of drone warfare, combat unfolds like a video game‚Äìonly with real lives at stake. After six tours of duty, Air Force pilot Tom Egan (Ethan Hawke) now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan‚Äôs nerves‚Äîand his relationship with his wife (Mad Men's January Jones)‚Äîbegin to unravel.",10.924273,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Sobini Films"", ""id"": 13923}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",,2015,316472,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",,Good Kill,5.9,208,Good Kill 2015 trailer,pcDB6OZgqzo,https://www.youtube.com/watch?v=pcDB6OZgqzo,4/9/2015,183403,1749,103,2,8,128
